raw_data_name,data_type,cleaned_name
"Exports, EU, Food-stuff, Quantum Index, 3mma",None,"Exports, EU, Food-stuff, 3mma, Volume, index"
"Exports, EU, Food-stuff, Unit Index, 3mma",None,"Exports, EU, Food-stuff, Price, 3mma, index"
"Exports, EU, Food-stuff, Value Index, 3mma",None,"Exports, EU, Food-stuff, Value, 3mma, index"
"Exports, EU, Machinery & Equipment, Quantum Index, 3mma",None,"Exports, EU, Machinery & Equipment, 3mma, Volume, index"
"Exports, EU, Machinery & Equipment, Unit Index, 3mma",None,"Exports, EU, Machinery & Equipment, Price, 3mma, index"
"Exports, EU, Machinery & Equipment, Value Index, 3mma",None,"Exports, EU, Machinery & Equipment, Value, 3mma, index"
"Exports, EU, Manufs, Quantum Index, 3mma",None,"Exports, EU, Manufs, 3mma, Volume, index"
"Exports, EU, Manufs, Unit Index, 3mma",None,"Exports, EU, Manufs, Price, 3mma, index"
"Exports, EU, Manufs, Value Index, 3mma",None,"Exports, EU, Manufs, Value, 3mma, index"
"Exports, EU, Metals, Quantum Index, 3mma",None,"Exports, EU, Metals, 3mma, Volume, index"
"Exports, EU, Metals, Unit Index, 3mma",None,"Exports, EU, Metals, Price, 3mma, index"
"Exports, EU, Metals, Value Index, 3mma",None,"Exports, EU, Metals, Value, 3mma, index"
"Exports, EU, Miscellaneous, Quantum Index, 3mma",None,"Exports, EU, Miscellaneous, 3mma, Volume, index"
"Exports, EU, Miscellaneous, Unit Index, 3mma",None,"Exports, EU, Miscellaneous, Price, 3mma, index"
"Exports, EU, Miscellaneous, Value Index, 3mma",None,"Exports, EU, Miscellaneous, Value, 3mma, index"
"Exports, EU, Non-Mtl.Min.Manufs, Quantum Index, 3mma",None,"Exports, EU, Non-Mtl.Min.Manufs, 3mma, Volume, index"
"Exports, EU, Non-Mtl.Min.Manufs, Unit Index, 3mma",None,"Exports, EU, Non-Mtl.Min.Manufs, Price, 3mma, index"
"Exports, EU, Non-Mtl.Min.Manufs, Value Index, 3mma",None,"Exports, EU, Non-Mtl.Min.Manufs, Value, 3mma, index"
"Exports, EU, Raw Materials, Quantum Index, 3mma",None,"Exports, EU, Raw Materials, 3mma, Volume, index"
"Exports, EU, Raw Materials, Unit Index, 3mma",None,"Exports, EU, Raw Materials, Price, 3mma, index"
"Exports, EU, Raw Materials, Value Index, 3mma",None,"Exports, EU, Raw Materials, Value, 3mma, index"
"Exports, EU, Textiles, Quantum Index, 3mma",None,"Exports, EU, Textiles, 3mma, Volume, index"
"Exports, EU, Textiles, Unit Index, 3mma",None,"Exports, EU, Textiles, Price, 3mma, index"
"Exports, EU, Textiles, Value Index, 3mma",None,"Exports, EU, Textiles, Value, 3mma, index"
"Exports, EU, Total, Quantum Index, 3mma",None,"Exports, EU, Total, 3mma, Volume, index"
"Exports, EU, Total, Unit Index, 3mma",None,"Exports, EU, Total, Price, 3mma, index"
"Exports, EU, Total, Value Index, 3mma",None,"Exports, EU, Total, Value, 3mma, index"
"Exports, UK, Chemicals, Quantum Index, 3mma",None,"Exports, UK, Chemicals, 3mma, Volume, index"
"Exports, UK, Chemicals, Unit Index, 3mma",None,"Exports, UK, Chemicals, Price, 3mma, index"
"Exports, UK, Chemicals, Value Index, 3mma",None,"Exports, UK, Chemicals, Value, 3mma, index"
"Exports, UK, Food-stuff, Quantum Index, 3mma",None,"Exports, UK, Food-stuff, 3mma, Volume, index"
"Exports, UK, Food-stuff, Unit Index, 3mma",None,"Exports, UK, Food-stuff, Price, 3mma, index"
"Exports, UK, Food-stuff, Value Index, 3mma",None,"Exports, UK, Food-stuff, Value, 3mma, index"
"Exports, UK, Machinery & Equipment, Quantum Index, 3mma",None,"Exports, UK, Machinery & Equipment, 3mma, Volume, index"
"Exports, UK, Machinery & Equipment, Unit Index, 3mma",None,"Exports, UK, Machinery & Equipment, Price, 3mma, index"
"Exports, UK, Machinery & Equipment, Value Index, 3mma",None,"Exports, UK, Machinery & Equipment, Value, 3mma, index"
"Exports, UK, Manufs, Quantum Index, 3mma",None,"Exports, UK, Manufs, 3mma, Volume, index"
"Exports, UK, Manufs, Unit Index, 3mma",None,"Exports, UK, Manufs, Price, 3mma, index"
"Exports, UK, Manufs, Value Index, 3mma",None,"Exports, UK, Manufs, Value, 3mma, index"
"Exports, UK, Metals, Quantum Index, 3mma",None,"Exports, UK, Metals, 3mma, Volume, index"
"Exports, UK, Metals, Unit Index, 3mma",None,"Exports, UK, Metals, Price, 3mma, index"
"Exports, UK, Metals, Value Index, 3mma",None,"Exports, UK, Metals, Value, 3mma, index"
"Exports, UK, Miscellaneous, Quantum Index, 3mma",None,"Exports, UK, Miscellaneous, 3mma, Volume, index"
"Exports, UK, Miscellaneous, Unit Index, 3mma",None,"Exports, UK, Miscellaneous, Price, 3mma, index"
"Exports, UK, Miscellaneous, Value Index, 3mma",None,"Exports, UK, Miscellaneous, Value, 3mma, index"
"Exports, UK, Non-Mtl.Min.Manufs, Quantum Index, 3mma",None,"Exports, UK, Non-Mtl.Min.Manufs, 3mma, Volume, index"
"Exports, UK, Non-Mtl.Min.Manufs, Unit Index, 3mma",None,"Exports, UK, Non-Mtl.Min.Manufs, Price, 3mma, index"
"Exports, UK, Non-Mtl.Min.Manufs, Value Index, 3mma",None,"Exports, UK, Non-Mtl.Min.Manufs, Value, 3mma, index"
"Exports, UK, Raw Materials, Quantum Index, 3mma",None,"Exports, UK, Raw Materials, 3mma, Volume, index"
"Exports, UK, Raw Materials, Unit Index, 3mma",None,"Exports, UK, Raw Materials, Price, 3mma, index"
"Exports, UK, Raw Materials, Value Index, 3mma",None,"Exports, UK, Raw Materials, Value, 3mma, index"
"Exports, UK, Textiles, Quantum Index, 3mma",None,"Exports, UK, Textiles, 3mma, Volume, index"
"Exports, UK, Textiles, Unit Index, 3mma",None,"Exports, UK, Textiles, Price, 3mma, index"
"Exports, UK, Textiles, Value Index, 3mma",None,"Exports, UK, Textiles, Value, 3mma, index"
"Exports, UK, Total, Quantum Index, 3mma",None,"Exports, UK, Total, 3mma, Volume, index"
"Exports, UK, Total, Unit Index, 3mma",None,"Exports, UK, Total, Price, 3mma, index"
"Exports, UK, Total, Value Index, 3mma",None,"Exports, UK, Total, Value, 3mma, index"
"Exports, US, Chemicals, Quantum Index, 3mma",None,"Exports, US, Chemicals, 3mma, Volume, index"
"Exports, US, Chemicals, Unit Index, 3mma",None,"Exports, US, Chemicals, Price, 3mma, index"
"Exports, US, Chemicals, Value Index, 3mma",None,"Exports, US, Chemicals, Value, 3mma, index"
"Exports, US, Food-stuff, Quantum Index, 3mma",None,"Exports, US, Food-stuff, 3mma, Volume, index"
"Exports, US, Food-stuff, Unit Index, 3mma",None,"Exports, US, Food-stuff, Price, 3mma, index"
"Exports, US, Food-stuff, Value Index, 3mma",None,"Exports, US, Food-stuff, Value, 3mma, index"
"Exports, US, Machinery & Equipment, Quantum Index, 3mma",None,"Exports, US, Machinery & Equipment, 3mma, Volume, index"
"Exports, US, Machinery & Equipment, Unit Index, 3mma",None,"Exports, US, Machinery & Equipment, Price, 3mma, index"
"Exports, US, Machinery & Equipment, Value Index, 3mma",None,"Exports, US, Machinery & Equipment, Value, 3mma, index"
"Exports, US, Manufs, Quantum Index, 3mma",None,"Exports, US, Manufs, 3mma, Volume, index"
"Exports, US, Manufs, Unit Index, 3mma",None,"Exports, US, Manufs, Price, 3mma, index"
"Exports, US, Manufs, Value Index, 3mma",None,"Exports, US, Manufs, Value, 3mma, index"
"Exports, US, Metals, Quantum Index, 3mma",None,"Exports, US, Metals, 3mma, Volume, index"
"Exports, US, Metals, Unit Index, 3mma",None,"Exports, US, Metals, Price, 3mma, index"
"Exports, US, Metals, Value Index, 3mma",None,"Exports, US, Metals, Value, 3mma, index"
"Exports, US, Miscellaneous, Quantum Index, 3mma",None,"Exports, US, Miscellaneous, 3mma, Volume, index"
"Exports, US, Miscellaneous, Unit Index, 3mma",None,"Exports, US, Miscellaneous, Price, 3mma, index"
"Exports, US, Miscellaneous, Value Index, 3mma",None,"Exports, US, Miscellaneous, Value, 3mma, index"
"Exports, US, Non-Mtl.Min.Manufs, Quantum Index, 3mma",None,"Exports, US, Non-Mtl.Min.Manufs, 3mma, Volume, index"
"Exports, US, Non-Mtl.Min.Manufs, Unit Index, 3mma",None,"Exports, US, Non-Mtl.Min.Manufs, Price, 3mma, index"
"Exports, US, Non-Mtl.Min.Manufs, Value Index, 3mma",None,"Exports, US, Non-Mtl.Min.Manufs, Value, 3mma, index"
"Exports, US, Raw Materials, Quantum Index, 3mma",None,"Exports, US, Raw Materials, 3mma, Volume, index"
"Exports, US, Raw Materials, Unit Index, 3mma",None,"Exports, US, Raw Materials, Price, 3mma, index"
"Exports, US, Raw Materials, Value Index, 3mma",None,"Exports, US, Raw Materials, Value, 3mma, index"
"Exports, US, Textiles, Quantum Index, 3mma",None,"Exports, US, Textiles, 3mma, Volume, index"
"Exports, US, Textiles, Unit Index, 3mma",None,"Exports, US, Textiles, Price, 3mma, index"
"Exports, US, Textiles, Value Index, 3mma",None,"Exports, US, Textiles, Value, 3mma, index"
"Exports, US, Total, Quantum Index, 3mma",None,"Exports, US, Total, 3mma, Volume, index"
"Exports, US, Total, Unit Index, 3mma",None,"Exports, US, Total, Price, 3mma, index"
"Exports, US, Total, Value Index, 3mma",None,"Exports, US, Total, Value, 3mma, index"
"Exports, World, Agricultural Machinery, Quantum Index, 3mma",None,"Exports, World, Agricultural Machinery, 3mma, Volume, index"
"Exports, World, Agricultural Machinery, Unit Index, 3mma",None,"Exports, World, Agricultural Machinery, Price, 3mma, index"
"Exports, World, Agricultural Machinery, Value Index, 3mma",None,"Exports, World, Agricultural Machinery, Value, 3mma, index"
"Exports, World, Aircraft, Quantum Index, 3mma",None,"Exports, World, Aircraft, 3mma, Volume, index"
"Exports, World, Aircraft, Unit Index, 3mma",None,"Exports, World, Aircraft, Price, 3mma, index"
"Exports, World, Aircraft, Value Index, 3mma",None,"Exports, World, Aircraft, Value, 3mma, index"
"Exports, World, Audio Apparatus, Quantum Index, 3mma",None,"Exports, World, Audio Apparatus, 3mma, Volume, index"
"Exports, World, Audio Apparatus, Unit Index, 3mma",None,"Exports, World, Audio Apparatus, Price, 3mma, index"
"Exports, World, Audio Apparatus, Value Index, 3mma",None,"Exports, World, Audio Apparatus, Value, 3mma, index"
"Exports, World, Batterries and accumulators, Quantum Index, 3mma",None,"Exports, World, Batterries and accumulators, 3mma, Volume, index"
"Exports, World, Batterries and accumulators, Unit Index, 3mma",None,"Exports, World, Batterries and accumulators, Price, 3mma, index"
"Exports, World, Batterries and accumulators, Value Index, 3mma",None,"Exports, World, Batterries and accumulators, Value, 3mma, index"
"Exports, World, Bearings, Quantum Index, 3mma",None,"Exports, World, Bearings, 3mma, Volume, index"
"Exports, World, Bearings, Unit Index, 3mma",None,"Exports, World, Bearings, Price, 3mma, index"
"Exports, World, Bearings, Value Index, 3mma",None,"Exports, World, Bearings, Value, 3mma, index"
"Exports, World, Blank/Recorded Media, Quantum Index, 3mma",None,"Exports, World, Blank/Recorded Media, 3mma, Volume, index"
"Exports, World, Blank/Recorded Media, Unit Index, 3mma",None,"Exports, World, Blank/Recorded Media, Price, 3mma, index"
"Exports, World, Blank/Recorded Media, Value Index, 3mma",None,"Exports, World, Blank/Recorded Media, Value, 3mma, index"
"Exports, World, Buses, Tracks, Quantum Index, 3mma",None,"Exports, World, Buses, Tracks, 3mma, Volume, index"
"Exports, World, Buses, Tracks, Unit Index, 3mma",None,"Exports, World, Buses, Tracks, Price, 3mma, index"
"Exports, World, Buses, Tracks, Value Index, 3mma",None,"Exports, World, Buses, Tracks, Value, 3mma, index"
"Exports, World, Cargo Motor Cars, Quantum Index, 3mma",None,"Exports, World, Cargo Motor Cars, 3mma, Volume, index"
"Exports, World, Cargo Motor Cars, Unit Index, 3mma",None,"Exports, World, Cargo Motor Cars, Price, 3mma, index"
"Exports, World, Cargo Motor Cars, Value Index, 3mma",None,"Exports, World, Cargo Motor Cars, Value, 3mma, index"
"Exports, World, Cargo Ships, Quantum Index, 3mma",None,"Exports, World, Cargo Ships, 3mma, Volume, index"
"Exports, World, Cargo Ships, Unit Index, 3mma",None,"Exports, World, Cargo Ships, Price, 3mma, index"
"Exports, World, Cargo Ships, Value Index, 3mma",None,"Exports, World, Cargo Ships, Value, 3mma, index"
"Exports, World, Chemicals, Quantum Index, 3mma",None,"Exports, World, Chemicals, 3mma, Volume, index"
"Exports, World, Chemicals, Unit Index, 3mma",None,"Exports, World, Chemicals, Price, 3mma, index"
"Exports, World, Chemicals, Value Index, 3mma",None,"Exports, World, Chemicals, Value, 3mma, index"
"Exports, World, Clad,Plated or Coated, Quantum Index, 3mma",None,"Exports, World, Clad,Plated or Coated, 3mma, Volume, index"
"Exports, World, Clad,Plated or Coated, Unit Index, 3mma",None,"Exports, World, Clad,Plated or Coated, Price, 3mma, index"
"Exports, World, Clad,Plated or Coated, Value Index, 3mma",None,"Exports, World, Clad,Plated or Coated, Value, 3mma, index"
"Exports, World, Clothing, Quantum Index, 3mma",None,"Exports, World, Clothing, 3mma, Volume, index"
"Exports, World, Clothing, Unit Index, 3mma",None,"Exports, World, Clothing, Price, 3mma, index"
"Exports, World, Clothing, Value Index, 3mma",None,"Exports, World, Clothing, Value, 3mma, index"
"Exports, World, Computer and Units, Quantum Index, 3mma",None,"Exports, World, Computer and Units, 3mma, Volume, index"
"Exports, World, Computer and Units, Unit Index, 3mma",None,"Exports, World, Computer and Units, Price, 3mma, index"
"Exports, World, Computer and Units, Value Index, 3mma",None,"Exports, World, Computer and Units, Value, 3mma, index"
"Exports, World, Condenser, Quantum Index, 3mma",None,"Exports, World, Condenser, 3mma, Volume, index"
"Exports, World, Condenser, Unit Index, 3mma",None,"Exports, World, Condenser, Price, 3mma, index"
"Exports, World, Condenser, Value Index, 3mma",None,"Exports, World, Condenser, Value, 3mma, index"
"Exports, World, Construction Machines, Quantum Index, 3mma",None,"Exports, World, Construction Machines, 3mma, Volume, index"
"Exports, World, Construction Machines, Unit Index, 3mma",None,"Exports, World, Construction Machines, Price, 3mma, index"
"Exports, World, Construction Machines, Value Index, 3mma",None,"Exports, World, Construction Machines, Value, 3mma, index"
"Exports, World, Copper and Copper alloys, Quantum Index, 3mma",None,"Exports, World, Copper and Copper alloys, 3mma, Volume, index"
"Exports, World, Copper and Copper alloys, Unit Index, 3mma",None,"Exports, World, Copper and Copper alloys, Price, 3mma, index"
"Exports, World, Copper and Copper alloys, Value Index, 3mma",None,"Exports, World, Copper and Copper alloys, Value, 3mma, index"
"Exports, World, Dom.Electrical Equip., Quantum Index, 3mma",None,"Exports, World, Dom.Electrical Equip., 3mma, Volume, index"
"Exports, World, Dom.Electrical Equip., Unit Index, 3mma",None,"Exports, World, Dom.Electrical Equip., Price, 3mma, index"
"Exports, World, Dom.Electrical Equip., Value Index, 3mma",None,"Exports, World, Dom.Electrical Equip., Value, 3mma, index"
"Exports, World, Dyeing Tanning,Colouring, Quantum Index, 3mma",None,"Exports, World, Dyeing Tanning,Colouring, 3mma, Volume, index"
"Exports, World, Dyeing Tanning,Colouring, Unit Index, 3mma",None,"Exports, World, Dyeing Tanning,Colouring, Price, 3mma, index"
"Exports, World, Dyeing Tanning,Colouring, Value Index, 3mma",None,"Exports, World, Dyeing Tanning,Colouring, Value, 3mma, index"
"Exports, World, Electrcal measuring and controlling instruments, Quantum Index, 3mma",None,"Exports, World, Electrcal measuring and controlling instruments, 3mma, Volume, index"
"Exports, World, Electrcal measuring and controlling instruments, Unit Index, 3mma",None,"Exports, World, Electrcal measuring and controlling instruments, Price, 3mma, index"
"Exports, World, Electrcal measuring and controlling instruments, Value Index, 3mma",None,"Exports, World, Electrcal measuring and controlling instruments, Value, 3mma, index"
"Exports, World, Electric Power Machinery, Quantum Index, 3mma",None,"Exports, World, Electric Power Machinery, 3mma, Volume, index"
"Exports, World, Electric Power Machinery, Unit Index, 3mma",None,"Exports, World, Electric Power Machinery, Price, 3mma, index"
"Exports, World, Electric Power Machinery, Value Index, 3mma",None,"Exports, World, Electric Power Machinery, Value, 3mma, index"
"Exports, World, Electrical Apparatus, Quantum Index, 3mma",None,"Exports, World, Electrical Apparatus, 3mma, Volume, index"
"Exports, World, Electrical Apparatus, Unit Index, 3mma",None,"Exports, World, Electrical Apparatus, Price, 3mma, index"
"Exports, World, Electrical Apparatus, Value Index, 3mma",None,"Exports, World, Electrical Apparatus, Value, 3mma, index"
"Exports, World, Electrical Machinery, Quantum Index, 3mma",None,"Exports, World, Electrical Machinery, 3mma, Volume, index"
"Exports, World, Electrical Machinery, Unit Index, 3mma",None,"Exports, World, Electrical Machinery, Price, 3mma, index"
"Exports, World, Electrical Machinery, Value Index, 3mma",None,"Exports, World, Electrical Machinery, Value, 3mma, index"
"Exports, World, Electronic integrated circuits, Quantum Index, 3mma",None,"Exports, World, Electronic integrated circuits, 3mma, Volume, index"
"Exports, World, Electronic integrated circuits, Unit Index, 3mma",None,"Exports, World, Electronic integrated circuits, Price, 3mma, index"
"Exports, World, Electronic integrated circuits, Value Index, 3mma",None,"Exports, World, Electronic integrated circuits, Value, 3mma, index"
"Exports, World, Excavators, Quantum Index, 3mma",None,"Exports, World, Excavators, 3mma, Volume, index"
"Exports, World, Excavators, Unit Index, 3mma",None,"Exports, World, Excavators, Price, 3mma, index"
"Exports, World, Excavators, Value Index, 3mma",None,"Exports, World, Excavators, Value, 3mma, index"
"Exports, World, Fabric Woolen, Quantum Index, 3mma",None,"Exports, World, Fabric Woolen, 3mma, Volume, index"
"Exports, World, Fabric Woolen, Unit Index, 3mma",None,"Exports, World, Fabric Woolen, Price, 3mma, index"
"Exports, World, Fabric Woolen, Value Index, 3mma",None,"Exports, World, Fabric Woolen, Value, 3mma, index"
"Exports, World, Fish & Shellfish, Quantum Index, 3mma",None,"Exports, World, Fish & Shellfish, 3mma, Volume, index"
"Exports, World, Fish & Shellfish, Unit Index, 3mma",None,"Exports, World, Fish & Shellfish, Price, 3mma, index"
"Exports, World, Fish & Shellfish, Value Index, 3mma",None,"Exports, World, Fish & Shellfish, Value, 3mma, index"
"Exports, World, Flat-rolled products of iron on steel, Quantum Index, 3mma",None,"Exports, World, Flat-rolled products of iron on steel, 3mma, Volume, index"
"Exports, World, Flat-rolled products of iron on steel, Unit Index, 3mma",None,"Exports, World, Flat-rolled products of iron on steel, Price, 3mma, index"
"Exports, World, Flat-rolled products of iron on steel, Value Index, 3mma",None,"Exports, World, Flat-rolled products of iron on steel, Value, 3mma, index"
